Provinsi,Kabupaten_Kota,Tahun,Jenis_Industri,Jumlah_Perusahaan,Jumlah_Tenaga_Kerja,Investasi_Ribu_Rp,Nilai_Produksi_Ribu_Rp,Sumber_Tabel
Jawa Tengah,Kabupaten/  Regency,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kabupaten/  Regency,2019.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 "
Jawa Tengah,Kabupaten/  Regency,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kabupaten/  Regency,2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kabupaten/  Regency,2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 "
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/ Kota
Regency/ Municipality",2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,"Kabupaten/Kota
Regency/Municipality",2020.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Jawa Tengah, 2020"
Jawa Tengah,"Kabupaten/Kota 
Regency/City",2012.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja,     Upah Tenaga Kerja, Biaya Input, Nilai Output dan Nilai Tambah    Menurut Kabupaten/Kota di Jawa Tengah Tahun 2012 "
Jawa Tengah,Kabupaten/Regency,2020.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Jawa Tengah, 2020"
Jawa Tengah,Kota/  Municipality,2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2017.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2018.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2018.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2017 - 2019"
Jawa Tengah,Kota/  Municipality,2019.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 "
Jawa Tengah,Kota/  Municipality,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2019.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2020.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2018 - 2020"
Jawa Tengah,Kota/  Municipality,2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2020.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2021.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/  Municipality,2022.0,UNKNOWN,,,,,"Jumlah Industri dan Tenaga Kerja Menurut Kabupaten/Kota di Provinsi Jawa Tengah, 2019 - 2022"
Jawa Tengah,Kota/Municipality,2020.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Jawa Tengah, 2020"
Jawa Tengah,Regency/City,2013.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja, Upah Tenaga Kerja, Biaya Input, Nilai Output, Nilai Tambah Menurut Kabupaten/Kota di Jawa Tengah Tahun 2013"
Jawa Tengah,Sumber : BPS - Statistics of Jawa Tengah,2012.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja,     Upah Tenaga Kerja, Biaya Input, Nilai Output dan Nilai Tambah    Menurut Kabupaten/Kota di Jawa Tengah Tahun 2012 "
Jawa Tengah,Sumber : BPS - Statistics of Jawa Tengah,2013.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja, Upah Tenaga Kerja, Biaya Input, Nilai Output, Nilai Tambah Menurut Kabupaten/Kota di Jawa Tengah Tahun 2013"
Jawa Tengah,Sumber : BPS Provinsi Jawa Tengah,2012.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja,     Upah Tenaga Kerja, Biaya Input, Nilai Output dan Nilai Tambah    Menurut Kabupaten/Kota di Jawa Tengah Tahun 2012 "
Jawa Tengah,Sumber : BPS Provinsi Jawa Tengah,2013.0,IBS,,,,,"Banyaknya Perusahaan Industri Besar dan Sedang, Tenaga Kerja, Upah Tenaga Kerja, Biaya Input, Nilai Output, Nilai Tambah Menurut Kabupaten/Kota di Jawa Tengah Tahun 2013"
Jawa Tengah,Sumber : Kamar Dagang dan Industri (Kadin) Propinsi Jawa Tengah,2020.0,UNKNOWN,,,,,"Banyaknya Anggota Kadinda Menurut Kabupaten/Kota di Jawa Tengah, 2020"
Jawa Timur,-1,2013.0,IBS,,,,,"Jumlah Perusahaan Industri Besar dan Sedang menurut Kabupaten/Kota di Jawa Timur, 2013 - 2015"
Jawa Timur,-1,2014.0,IBS,,,,,"Jumlah Perusahaan Industri Besar dan Sedang menurut Kabupaten/Kota di Jawa Timur, 2013 - 2015"
Jawa Timur,-1,2015.0,UNKNOWN,,,,,"Jumlah Perusahaan dan Tenaga Kerja Menurut Kabupaten/Kota di Jawa Timur, 2015"
Jawa Timur,-1,2015.0,IBS,,,,,"Jumlah Perusahaan Industri Besar dan Sedang menurut Kabupaten/Kota di Jawa Timur, 2013 - 2015"
Jawa Timur,Bangkalan,2017.0,UNKNOWN,30360.0,117877.0,2561.0,7986.0,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi Menurut Kabupaten/Kota di Provinsi Jawa Timur, 2017 				"
Jawa Timur,Bangkalan,2018.0,UNKNOWN,15962.0,63349.0,1320.0,4197.0,"Jumlah Perusahaan, Tenaga Kerja, Investasi dan Nilai Produksi pada Industri di Provinsi Jawa Timur Menurut Kabupaten/Kota, 2018"
Jawa Timur,Bangkalan,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Timur, 2019"
Jawa Timur,Bangkalan,2019.0,IBS,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Besar dan Sedang Menurut Kabupaten/ Kota di Provinsi Jawa Timur, 2019"
Jawa Timur,Banyuwangi,2017.0,UNKNOWN,23476.0,93597.0,1955.0,6156.0,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi Menurut Kabupaten/Kota di Provinsi Jawa Timur, 2017 				"
Jawa Timur,Banyuwangi,2018.0,UNKNOWN,23531.0,94768.0,1962.0,6171.0,"Jumlah Perusahaan, Tenaga Kerja, Investasi dan Nilai Produksi pada Industri di Provinsi Jawa Timur Menurut Kabupaten/Kota, 2018"
Jawa Timur,Banyuwangi,2019.0,IMK,,,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri Mikro dan Kecil Menurut Kabupaten/Kota di Provinsi Jawa Timur, 2019"
